,user_location,text,Subjectivity,Polarity,Analysis
509321,India,singleshot vaccine jampj second covid19 vaccine already approved emergency use authorisation eua fasttrack approval route drug controller general india johnsonandjohnson covidvaccine,0.25,0.02500000000000001,Positive
509384,India,rahulkanwal indiatoday number china showing effected people could counts earlier positive figure chinaliedpeopledied chinesevirus wuhanlab china covid19 corona covidvaccine covaxin covishield indiathatisbharat,0.5227272727272727,0.11363636363636363,Positive
509441,India,singleshot covid vaccine developed johnson johnson shown 85 efficacy preventing severe covid19 disease phase 3 clinical trials snehamordani johnsonandjohnson covidvaccine,0.3,0.1,Positive
509564,India,covid19 breakthrough cases rise well part world delta cases rising vaccine getting less effective coronavirus covidvaccine andhrapradesh covidvaccine bcpoli biden cfc covid19vic gh uae ishqmeinmarjawan2,0.43333333333333335,0.21666666666666667,Positive
509637,India,rti query revealed nearly 40 million people india get second dose covidvaccine within stipulated time meanwhile delhi amp mumbai running low vaccine supply get latest covid19 updates,0.4,0.15,Positive
509639,Canada,bcgovnews many cases vaccinated talk misinformation yet dont give us enough information include breakdown cases vaccinated id love know vaccines actually working covid19 covidvaccine,0.42500000000000004,0.25,Positive
509869,Canada,misinformation around forever even covid19 pandemic significantly affected publichealth enter initiatives like scienceupfirst jonathanstea amp cover sciam scicomm science covidvaccine,0.875,0.375,Positive
509888,India,good news uttar pradesh uttar pradesh first achieve milestones vaccination covid19 covid19 coronavirus covidvaccine covidvaccination covid deltavariant delta deltaplus deltavariante india,0.4666666666666667,0.475,Positive
509890,India,coronavirus regarding healthy foods impact covid19 patient risks per study covid19 covid19 coronavirus covidvaccine covidvaccination covid deltavariant delta deltaplus deltavariante india,0.5,0.5,Positive
509992,USA,stltoday play stupid games win stupid prizes maybe taken covidvaccine many people missourigop agericschmitt amp govparsonmo kill,0.725,-0.07499999999999996,Negative
510108,Canada,quarantine restrict movement sick people tyrrany restrict movement healthy people thinkaboutit covidisnotover covidvaccine,0.6785714285714286,-0.10714285714285715,Negative
510173,Canada,kind feels like slap face covidvaccine,0.9,0.6,Positive
510177,England,government inept incompetent cant even get abcs right afghanistan b brexit c covid brexitisnotworking afghanishtan afghanistan covid19uk covidvaccine brexit raabmustresign,0.4511904761904762,-0.03214285714285714,Negative
510265,United Kingdom,neither first second shot covidvaccine,0.16666666666666666,0.125,Positive
510273,USA,preliminary results covidvaccine survey shows mylymedata participants reported slighter lower rates side effects reported general population lymedisease,0.5,0.05000000000000002,Positive
510288,Canada,icymi large study uk finds astrazeneca covidvaccine retains effectiveness longer pfizer covidvaccine wonder mixing 2 vaccines,0.42857142857142855,0.21428571428571427,Positive
510420,Canada,president first lady plan funnel even taxpayer big pharma vaccines dont really work well soon possible ivermectin covidvaccine,0.4083333333333333,0.1125,Positive
510478,India,immunosuppression role require third dose dont produce adequate antibodies dr padmanabha shenoy drdpshenoy immunologist need third covidvaccine dose,0.1111111111111111,0.1111111111111111,Positive
510558,India,healthy practices help cope workfromhome stress read physiology2021 work workfromhome covid19nsw covid19 covidvaccine,0.5,0.5,Positive
510566,India,kerala ready give covidvaccine children centre gives nod says state health minister,0.5,0.2,Positive
510662,India,fake covidvaccine found india vaccines channelled centralised mechanism manipulating distribution infiltrated fake vaccines pmoindia mohfw_india mansukhmandviya,1.0,-0.5,Negative
510734,USA,1st may convenient say covidvaccine prevents infection antibodies could fight coronavirus presented importantly west bank israels achilles heels israel model beating covid faces new surge infections,0.7272727272727273,0.2681818181818182,Positive
510813,India,researchers however noted delta pfizerbiontech vaccine oxfordastrazeneca preventive known covishield india still offer good protection new infections pfizer astrazeneca deltavariant covidvaccine,0.5272727272727273,0.41818181818181815,Positive
510857,United Kingdom,covidvaccine important ones lifeexperts say delta variant spread among australian children concerning absence covid vaccine coronavirus covid19nsw lka covid19 covid_19 vaccinationforkids deltavariant,0.3333333333333333,0.12916666666666668,Positive
510884,India,india administered least 565 million covidvaccine doses wednesday august 18,0.4,-0.3,Negative
510935,USA,jenneraub part experimental clinical trial part windfall profitsthe rest us natural immunity control group quite happy let experiment complete 2023 covidbooster covidvaccine justsayno,0.55,0.275,Positive
510991,USA,billdeblasio piece communist trash dare tell people way enjoy nyc get vaccinated newsflash covidvaccine work covidvaccinedeaths covidvaccinevictims covidvaccinesideeffects,0.5,0.4,Positive
511078,USA,convinced two people get first covid vaccine shot today many convince covidvaccine getvaccinatednow covid19,0.41666666666666663,0.375,Positive
511150,USA,potus hitehouse thedemocrats ive masked ive social distanced ive taken vitamins ive improved diet ive vaccinated twice 3rd dose im going need least 2000 direct deposited september deal covidvaccine,0.21666666666666667,-0.041666666666666664,Negative
511313,USA,refusing covidvaccine anything legit medical reason bs lies fertility shedding dna etc honestly one selfish things youre putting risk youre helping putting entire community risk,0.63125,0.024999999999999994,Positive
511339,Canada,seems appropriate put two side side covidvaccine getvaccinatednow,0.5,0.5,Positive
511345,India,india administers 88 million covidvaccine doses highest ever single day read full report,0.3821428571428572,0.1392857142857143,Positive
511387,United Kingdom,may get shortterm side effects vaccine effects similar cold pass within week want know vaccine read faqs vaxchat givehope covidvaccine,0.7,-0.3,Negative
511393,Canada,sun life financial told 12000 canadian employees must receive covid19 vaccination order return offices three major canadian cities one first federally regulated financial institutions covidvaccine canada,0.20833333333333331,0.078125,Positive
511511,India,unitedstatesofamerica sending nearly 12 million doses pfizer covidvaccine week ivorycoast battling continentwide spike covid19 cases white house tells covid ivorycoast africa covid_19 covid19 coronavirus covidvaccine delta,0.2,0.05,Positive
511658,United Kingdom,nhs decades experience delivering largescale vaccination programmes covidvaccine safe offered people risk coronavirus first offered widely soon possible find,0.5583333333333333,0.1625,Positive
511702,United Kingdom,weve partnered britsocimm bring new infographic learn covidvaccine trains immunesystem recognise virus sarscov2 amp protect becoming unwell check amp share improve public understanding,0.4570707070707071,0.19545454545454546,Positive
512034,India,issues alert fake covishield vaccine doses india africa covid19 covidvaccine coronavaccine,1.0,-0.5,Negative
512102,United Kingdom,people saying didnt get vaccine government puts tracker better french test come covid_19 delta novaccinepassport covidvaccine death,0.25,0.25,Positive
512177,India,india administered total 560652030 vaccine doses far 435720056 first doses 124931974 second doses coronavirus covid19 covidvaccine diu,0.5208333333333334,0.0875,Positive
512221,India,india administered least 560 million covidvaccine doses tuesday august 17,0.4,-0.3,Negative
512274,India,top updates coronavirus pandemic rs 1300 crore health package announced northeast states india administers 88 million covidvaccine doses highest ever single day new zealand enter lockdown single virus case found watch details,0.34577922077922074,0.12337662337662339,Positive
512293,USA,hey nflnetwork raiders mandate covidvaccine dont markdavis much bigpharma pay,0.2,0.2,Positive
512392,India,india evacuates diplomats officials afghanistan india administers 88 million covidvaccine doses highest ever single day read todays hindustan times print edition subscribe,0.21428571428571427,-0.07142857142857142,Negative
512917,Canada,ask medical experts without longterm data know vaccine safe check govcanhealths video answers covidvaccine,0.25,0.25,Positive
513034,United Kingdom,need vaccinate children need school starts two weeks already behind backtoschool2021 covidvaccine,0.7,-0.4,Negative
513055,Canada,new racist segregation second rate citizens unvaccinated get ready covidvaccine novaccinepassport nolockdowns,0.3181818181818182,0.11212121212121212,Positive
513070,Canada,worth read whole thread real scientist researcher paid tv government pseudoscience covid19 covidvaccine deltavariant coronavirus covid_19 coronavirusupdates,0.26666666666666666,0.2333333333333333,Positive
513146,Canada,getting second dose covidvaccine eligible gives around best possible protection covid19 make second date turn,0.325,0.25,Positive
513180,Canada,reminder majority covid19 cases unvaccinated population province yesterday 75 hospitalized cases folks fully vaccinated get covidvaccine data crystal clear,0.3833333333333333,0.10000000000000002,Positive
513188,Canada,nice dinner last night scouted perfect outdoor table felt comfortable waitress lovely amp running around mask lowered expose nose paying bill admitted received covidvaccine still bothers could done,0.7233333333333333,0.5,Positive
513388,India,india administered 8813 lakh covidvaccine doses last 4 hours highest single day covid_19 vaccination mark country,0.14047619047619048,-0.03571428571428571,Negative
513440,India,video shows man lifting 2 walls get jab window people stand long queue waiting turn covidvaccination covidvaccine viralvideo desijugaad,0.4,-0.05,Negative
